Missile	*ID	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	EMax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	*eol
skmagefire	663	1		1																																																	18	18			40		2		255	255	255	2	0	1	Firebolt	1024	5	16					3	1		1		1							1											1	1	1			1				4		8		128																fire																			16			monster_firebolt_1	sorceress_firebolt_impact_1			fireexplode															0
skmageltng	664	1		1																																																	20	20			40		2		255	255	255	2	0	1	ChargedBolt	1024	10	16					3	1		1		1					-10		1											1	1	1			1				4		8		128																ltng																			16			monster_chargedbolt_1																			0
succubusmiss	665	1		1																																																	10	10			80		2		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1					-15		1											1	1	1			1				4		8		128																mag																			16			succubus_msissile_1	succubus_msissile_impact			teethexplode															0
willowisplightningbolt2	666	8		1																	3	# of Subloops for CltSubMissile1 (Min=1)																															32	32			40		8		178	178	255	1	0	2	null	1024	2	16					3			1		1							2											1	1	1			1				4		8		64																ltng																		64	1			monster_lightning_1												lightninghit							0
mummyex	667	1		1																																																	5	5			24				255	255	255	0	0	0	GreaterMummyBreath	1024	24	16					3			1		1							2											1		1			1				4		1																		pois	30	8	9	10	11	12	30	8	9	10	11	12		400					8																						0
goospitex	668	1		1																																																	10	10			24				255	255	255	3	0	0	SandMaggotGooSpit	1024	24	16					3	1		1		1							1											1	1	1							4		1					3	4	4	4	4	4	5	4	4	4	4	4		pois	8	3	3	3	3	3	8	3	3	3	3	3		300				176	16			tentaclehead_missile_1				goosplat															0
impmissex	669	1		1																																																	20	20			80		5		255	64	64	1	0	1	Expansion\impmissile2	1024	8	16					3	1		1		1							1											1	1	1			1				4		8																		fire	23	5	5	5	5	5	33	5	5	5	5	5							16			imp_missile_1	sorceress_firebolt_impact_1			shamanexp															0
diablogeddoncontrol	670	1		1	56																												3	"Explosion Radius (If 0, then use Skill aurarangecalc)"																							25				0	0	0	0	0	0	null	1024	1	16											1																	1								Diablogeddon	5	2	8																		fire																			1											diablogeddonfire											0
diablogeddonrock	671	1	55	1																																																					25				0	0	0	1	0	1	expansion\armageddon_rock	1024	16	16											1											1	1			1													8																																					1			andariel_fire_loop															diablogeddonexplosion	diablogeddonfire			0
diablogeddontail	672	1		1																																																					25				0	0	0	1	0	1	expansion\armageddon_fire	1024	16	16																							1			1							1						8																																					1																						0
diablogeddonexplosion	673	1		1																																																					16		5		255	255	255	0	0	0	ExpArrowExplode	1024	16	16					3			1									3											1		1			1				4		8																																					1			druid_meteor_explode_1																			0
diablogeddonfire	674	1		1																																																					37		5		255	178	64	0	0	1	groundFireSmall	1024	37	16		1	12	36	8				1								2											1					1						2																		fire	10	6	7	8	8	8	14	6	7	8	8	8						32	1		41																				0
megademoninferno	675	1		1							7	Baseline Range																																									12	12			30		4		255	178	64	3	0	0	Flamethrower	1024	15	16					3			1									1								1			1					1						8																		fire	3	3	3	3	3	3	6	4	4	4	4	4						32	1		82	sorceress_inferno																			0
trapfirebolt	676	1		1																																																	20	20			50		7		255	178	64	1	0	1	Firebolt	1024	5	16					3	1		1		1							1											1	1	1			1				4		8																		fire	4	13	13	13	13	13	16	14	14	14	14	14							16			sorceress_firebolt_1	sorceress_firebolt_impact_1			fireexplode															0
trappoisonjavcloud	677	4		3					2	Velocity for Increment 1	4	Velocity for Increment 2									24	Missile Spawn Rate (CltSubMissile1)	1	# of Missiles created (CltSubMissile1)	6	Radius to randomly create Missiles (CltSubMissile1)																															60				128	255	128	0	0	1	PoisonSparks	1024	31	16		1	10	19	3			1		1	1						2											1					1																								pois	30	12	12	12	12	12	30	12	12	12	12	12		500				6	8			object_poison_loop												poisonpuff							0
trapnova	678	1	10	1																																																	24	24		-1000	13				255	255	255	0	0	0	ElectricNova	1024	13	16					3			1				1	4				1												1	1			1				4		8																		ltng	1	11	11	11	11	11	20	13	13	13	13	13						64	16			sorceress_nova			lightning																0
mephfrostnova	679	1	10	1																																																	24	24		-1000	14				81	81	255	0	0	0	FrostNova	1024	14	16					3			1		1		1	4				1												1	1			1			MephFrostNova	4																																						48	16			sorceress_frostnova			ice_explode																0
mephlight	680	8	10	1																	3	# of Subloops for CltSubMissile1 (Min=1)																															30	30			25		4		255	255	255	2	0	2	null	1024	2	16					3	1		1		1							2											1					1			PrimeLightning			8																		ltng	15	0	0	0	0	0	30	30	50	50	50	50							1			monster_lightning_1			lightning									lightninghit							0
vampiremeteorfire	681	5		5		3																																											19	% chance for softhit (#/128)							90		3	2	255	178	64	0	0	1	groundFireMedium	1024	37	16		1	12	36	3				1		1						2	1	12														1						3	1																	fire	10	3	5	6	6	6	14	2	5	6	6	6						32	1		41	object_fire_loop_magic																			0
strafearrow	682	1	10	1		15																																											1	Knockback size (0 small, 1 Large, 2 Both)	10	Baseline Knockback Chance	24	24			50				255	255	255	1	0	0	Arrow	1024	1	16					3	1		1		1		1	4				1				1							1	1	1				1		Strafe	4		8	1	128																																		10	32			amazon_multi_arrow_1			fire_hit	fireexplode															0
strafebolt	683	1	10	1																																																	24	24			50				255	255	255	1	0	0	XBowBolt	1024	1	16					3	1		1		1		1	4				1				1							1	1	1				1		Strafe	4		8	1	128																																		10	32			weapon_xbow_1			fire_hit	fireexplode															0
recklessattacksmissile	684	1		1																																																	20	20			6				255	255	255	0	0	0	expansion\shockwave	1024	7	8					3			1		1		1	4				1											1	1	1			1				4																																						64	8			druid_shockwave																			0
discharge	685	1	10	1		14																																											3	Knockback size (0 small, 1 Large, 2 Both)	100	% Chance to Knockback	30	30		-500	15				192	192	192	1	0	0	expansion\shockwave	1024	7	8					3			1				1	4				1												1	1		100	1	1		Discharge	4																				stun																		64	32			sorceress_nova			lightning																0
firenova	686	1	10	1																											25	Missile Range (Duration)																					24	24		-1000	14		3		255	178	64	1	0	1	Fireball	1024	5	16					3			1				1	4				1												1	1			1			FI_Incinerate	4																				fire																		64	16			diablo_firecircle			fire_hit																0
splash	687	1	4	1	5																												4	Number of bolts							4	Number of Bolts											40	40			2				255	255	255	0	3	1	Fireball	1024	5	16								1									1					1							1		1		1				4																																							16											splashnova							splashnova				0
