name	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	normcode	ubercode	ultracode	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight
Blood Contract	0	100	0	0	0			1	1	0	1	1		a71	a71	a00	a71	a71	a71		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a71d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a72	a72	a00	a72	a72	a72		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a72d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a73	a73	a00	a73	a73	a73		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a73d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a74	a74	a00	a74	a74	a74		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a74d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a75	a75	a00	a75	a75	a75		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a75d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a76	a76	a00	a76	a76	a76		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a76d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a77	a77	a00	a77	a77	a77		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a77d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a78	a78	a00	a78	a78	a78		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a78d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a79	a79	a00	a79	a79	a79		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a79d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a80	a80	a00	a80	a80	a80		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a80d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a81	a81	a00	a81	a81	a81		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a81d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a82	a82	a00	a82	a82	a82		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a82d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a83	a83	a00	a83	a83	a83		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a83d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a84	a84	a00	a84	a84	a84		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a84d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a85	a85	a00	a85	a85	a85		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a85d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a86	a86	a00	a86	a86	a86		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a86d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a87	a87	a00	a87	a87	a87		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a87d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a88	a88	a00	a88	a88	a88		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a88d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a89	a89	a00	a89	a89	a89		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a89d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a90	a90	a00	a90	a90	a90		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a90d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a91	a91	a00	a91	a91	a91		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a91d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a92	a92	a00	a92	a92	a92		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a92d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a93	a93	a00	a93	a93	a93		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a93d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a94	a94	a00	a94	a94	a94		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a94d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a95	a95	a00	a95	a95	a95		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a95d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a96	a96	a00	a96	a96	a96		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a96d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a97	a97	a00	a97	a97	a97		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a97d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a98	a98	a00	a98	a98	a98		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a98d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		a99	a99	a00	a99	a99	a99		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	a99d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A00	A00	a00	A00	A00	A00		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A00d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A01	A01	a00	A01	A01	A01		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A01d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A02	A02	a00	A02	A02	A02		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A02d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A03	A03	a00	A03	A03	A03		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A03d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A04	A04	a00	A04	A04	A04		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A04d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A05	A05	a00	A05	A05	A05		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A05d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A06	A06	a00	A06	A06	A06		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A06d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A07	A07	a00	A07	A07	A07		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A07d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A08	A08	a00	A08	A08	A08		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A08d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A09	A09	a00	A09	A09	A09		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A09d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A10	A10	a00	A10	A10	A10		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A10d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A11	A11	a00	A11	A11	A11		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A11d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A12	A12	a00	A12	A12	A12		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A12d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A13	A13	a00	A13	A13	A13		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A13d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A14	A14	a00	A14	A14	A14		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A14d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A15	A15	a00	A15	A15	A15		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A15d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A16	A16	a00	A16	A16	A16		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A16d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A17	A17	a00	A17	A17	A17		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A17d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A18	A18	a00	A18	A18	A18		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A18d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A19	A19	a00	A19	A19	A19		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A19d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A20	A20	a00	A20	A20	A20		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A20d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A21	A21	a00	A21	A21	A21		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A21d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A22	A22	a00	A22	A22	A22		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A22d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A23	A23	a00	A23	A23	A23		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A23d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A24	A24	a00	A24	A24	A24		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A24d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A25	A25	a00	A25	A25	A25		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A25d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A26	A26	a00	A26	A26	A26		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A26d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A27	A27	a00	A27	A27	A27		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A27d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A28	A28	a00	A28	A28	A28		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A28d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A29	A29	a00	A29	A29	A29		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A29d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A30	A30	a00	A30	A30	A30		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A30d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A31	A31	a00	A31	A31	A31		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A31d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Blood Contract	0	100	0	0	0			1	1	0	1	1		A32	A32	a00	A32	A32	A32		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	A32d			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
