Name	*StringName	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	*IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl	MonLvl(N)	MonLvl(H)	MonLvlEx	MonLvlEx(N)	MonLvlEx(H)	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	mon11	mon12	mon13	mon14	mon15	mon16	mon17	mon18	mon19	mon20	mon21	mon22	mon23	mon24	mon25	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	nmon11	nmon12	nmon13	nmon14	nmon15	nmon16	nmon17	nmon18	nmon19	nmon20	nmon21	nmon22	nmon23	nmon24	nmon25	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	umon11	umon12	umon13	umon14	umon15	umon16	umon17	umon18	umon19	umon20	umon21	umon22	umon23	umon24	umon25	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	LevelEntry	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	LevelGroup
Act X - Map 4B End	Flayer Dungeon Level 3	217	2	4			65	40	40	40	40	40	40	2000	2460	0	1	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	216	0	0	0	0	0	0	-1	55	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	22	47	90	22	51	90	0	0	3874	1	2	2	3	5	6	1	0	5																										1	map4b_fetish8	map4b_fetishblow8	map4b_blunderbore6	map4b_cantor6	map4b_zealot5	map4b_arach7	map4b_vampire9																			map4b_fetish8	map4b_fetishblow8	map4b_blunderbore6	map4b_cantor6	map4b_zealot5	map4b_arach7	map4b_vampire9																			rat				30								0	27	255	Map4End	ToMap4End	EnteringMap4End	66	67	62	64	72	0	0	0	80	55	35	35	35	0	0	0	Map 4
Act X - Map 4C Load	Tower	218	0	4			51	8	8	8	8	8	8	3000	1280	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	219	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map4Load	ToMap4Load	EnteringMap4Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 4C	Flayer Dungeon Level 2	219	2	4			63	200	200	200	200	200	200	2000	2560	0	1	0	0	0	1	1	1	0	1	1	24	-1	-1	-1	-1	220	218	0	0	0	0	0	0	56	55	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	22	47	90	22	51	90	0	0	1918	1	2	4	5	8	8	1	0	5																										1	map4c_fetish8	map4c_fetishblow8	map4c_blunderbore6	map4c_cantor6	map4c_zealot5	map4c_arach7	map4c_vampire9																			map4c_fetish8	map4c_fetishblow8	map4c_blunderbore6	map4c_cantor6	map4c_zealot5	map4c_arach7	map4c_vampire9																			rat				30								0	27	255	Map4	ToMap4	EnteringMap4	66	67	62	64	72	0	0	0	80	80	35	35	35	0	0	0	Map 4
Act X - Map 4C End	Flayer Dungeon Level 3	220	2	4			65	40	40	40	40	40	40	2000	2520	0	1	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	219	0	0	0	0	0	0	-1	55	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	22	47	90	22	51	90	0	0	3562	1	2	2	3	5	6	1	0	5																										1	map4c_fetish8	map4c_fetishblow8	map4c_blunderbore6	map4c_cantor6	map4c_zealot5	map4c_arach7	map4c_vampire9																			map4c_fetish8	map4c_fetishblow8	map4c_blunderbore6	map4c_cantor6	map4c_zealot5	map4c_arach7	map4c_vampire9																			rat				30								0	27	255	Map4End	ToMap4End	EnteringMap4End	66	67	62	64	72	0	0	0	80	55	35	35	35	0	0	0	Map 4
Act X - Map 5	Abaddon	221	3	4			92	200	200	200	200	200	200	2500	1400	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2656	1	2	2	3	5	6	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 5	Abaddon	222	3	4			92	200	200	200	200	200	200	2500	1640	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2576	1	2	2	3	5	6	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 5	Abaddon	223	3	4			92	200	200	200	200	200	200	2500	1860	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2544	1	2	2	3	6	7	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 5	Abaddon	224	3	4			92	200	200	200	200	200	200	2500	2120	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2448	1	2	2	3	6	7	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 5	Abaddon	225	3	4			92	200	200	200	200	200	200	2500	2240	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2768	1	2	2	3	7	8	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 5	Abaddon	226	3	4			92	200	200	200	200	200	200	2500	2360	0	1	0	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	90	39	60	90	0	0	2880	1	2	2	3	7	8	1	0	5																										1	map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																			map5a_megademon6	map5a_fingermage5	map5a_batdemon7	map5a_sandmaggot7	map5a_regurgitator4	map5a_bighead10	map5a_clawviper10																															0	46	255	Map5	ToMap5	EnteringMap5	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Map 5
Act X - Map 6A Load	Tower	227	0	4			51	8	8	8	8	8	8	3000	1280	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	228	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map6Load	ToMap6Load	EnteringMap6Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 6A	Halls of Pain	228	4	4			90	120	120	120	120	120	120	2000	3080	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	227	229	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	90	34	64	90	0	0	1764	1	1	3	4	8	9	0	0	5																										1	map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																		map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																														0	44	255	Map6	ToMap6	EnteringMap6	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 6A End	Halls of Vaught	229	4	4			91	84	84	84	84	84	84	2500	1100	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	228	0	0	0	0	0	0	0	78	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	36	61	90	36	64	90	0	0	1764							0	0	5																										1	map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																		map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																														0	45	255	Map6End	ToMap6End	EnteringMap6End	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 6B Load	Tower	230	0	4			51	8	8	8	8	8	8	3000	1290	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	231	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map6Load	ToMap6Load	EnteringMap6Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 6B	Halls of Pain	231	4	4			90	120	120	120	120	120	120	2000	3220	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	230	232	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	90	34	64	90	0	0	2016	1	1	3	4	8	9	0	0	5																										1	map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																		map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																														0	44	255	Map6	ToMap6	EnteringMap6	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 6B End	Halls of Vaught	232	4	4			91	84	84	84	84	84	84	2500	1300	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	231	0	0	0	0	0	0	0	78	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	36	61	90	36	64	90	0	0	2016							0	0	5																										1	map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																		map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																														0	45	255	Map6End	ToMap6End	EnteringMap6End	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 6C Load	Tower	233	0	4			51	8	8	8	8	8	8	3000	1300	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	234	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map6Load	ToMap6Load	EnteringMap6Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 6C	Halls of Pain	234	4	4			90	120	120	120	120	120	120	2000	3360	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	233	235	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	90	34	64	90	0	0	1904	1	1	3	4	9	10	0	0	5																										1	map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																		map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																														0	44	255	Map6	ToMap6	EnteringMap6	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 6C End	Halls of Vaught	235	4	4			91	84	84	84	84	84	84	2500	1400	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	234	0	0	0	0	0	0	0	78	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	36	61	90	36	64	90	0	0	1904							0	0	5																										1	map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																		map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																														0	45	255	Map6End	ToMap6End	EnteringMap6End	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Map 6
Act X - Map 7A Load	Tower	236	0	4			51	8	8	8	8	8	8	3000	1280	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	237	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map7Load	ToMap7Load	EnteringMap7Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 7A	The Worldstone Keep Level 3	237	4	4	39	39	97	200	200	200	200	200	200	2500	2900	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	236	238	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	42	67	90	42	66	90	0	0	1764	1	1	3	4	8	10	0	0	5																										1	map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																		map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																														0	47	255	Map7	ToMap7	EnteringMap7	119	120	121	122	129	106	0	0	25	25	35	25	25	25	0	0	Map 7
Act X - Map 7A End	Throne of Destruction	238	4	4	39	39	98	40	52	40	52	40	52	3000	1060	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	237	0	0	0	0	0	0	0	81	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1500	43	68	90	43	66	90	0	0	3150	2	2	3	4	6	7	0	0	5																										1	map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																		map6a7a_overseer6	map6a7a_minion11	map6a7a_frozenhorror5	map6a7a_imp8	map6a7a_vilemother5	map6a7a_bonefetish7	map6a7a_willowisp8	map6a7a_snowyeti4																														0	48	255	Map7End	ToMap7End	EnteringMap7End	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	Map 7
Act X - Map 7B Load	Tower	239	0	4			51	8	8	8	8	8	8	3000	1280	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	240	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map7Load	ToMap7Load	EnteringMap7Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 7B	The Worldstone Keep Level 3	240	4	4	39	39	97	200	200	200	200	200	200	2500	3120	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	239	241	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	42	67	90	42	66	90	0	0	2016	1	1	3	4	8	10	0	0	5																										1	map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																		map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																														0	47	255	Map7	ToMap7	EnteringMap7	119	120	121	122	129	106	0	0	25	25	35	25	25	25	0	0	Map 7
Act X - Map 7B End	Throne of Destruction	241	4	4	39	39	98	40	52	40	52	40	52	3000	1120	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	240	0	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1500	43	68	90	43	66	90	0	0	3600	2	2	3	4	6	7	0	0	5																										1	map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																		map6b7b_overseer6	map6b7b_minion11	map6b7b_frozenhorror5	map6b7b_imp8	map6b7b_vilemother5	map6b7b_bonefetish7	map6b7b_willowisp8	map6b7b_snowyeti4																														0	48	255	Map7End	ToMap7End	EnteringMap7End	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	Map 7
Act X - Map 7C Load	Tower	242	0	4			51	8	8	8	8	8	8	3000	1280	0	1	0	0	0	1	1	1	0	1	2	2	-1	-1	-1	-1	0	243	0	0	0	0	0	0	-1	12	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	100	7	32					0	0	0							1	0																																																																														rat	bat			30	30							0	5	255	Map7Load	ToMap7Load	EnteringMap7Load	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act X - Map 7C	The Worldstone Keep Level 3	243	4	4	39	39	97	200	200	200	200	200	200	2500	3340	0	1	0	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	242	244	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	42	67	90	42	66	90	0	0	1904	1	1	3	4	9	11	0	0	5																										1	map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																		map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																														0	47	255	Map7	ToMap7	EnteringMap7	119	120	121	122	129	106	0	0	25	25	35	25	25	25	0	0	Map 7
Act X - Map 7C End	Throne of Destruction	244	4	4	39	39	98	40	52	40	52	40	52	3000	1180	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	243	0	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1500	43	68	90	43	66	90	0	0	3400	2	2	3	4	7	8	0	0	5																										1	map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																		map6c7c_overseer6	map6c7c_minion11	map6c7c_frozenhorror5	map6c7c_imp8	map6c7c_vilemother5	map6c7c_bonefetish7	map6c7c_willowisp8	map6c7c_snowyeti4																														0	48	255	Map7End	ToMap7End	EnteringMap7End	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	Map 7
